fixed_node_id,moving_node_id,fixed_feature_index,moving_feature_index,fixed_label,moving_label,fixed_centroid_x,fixed_centroid_y,moving_centroid_x,moving_centroid_y,distance,area_ratio,position_score,topology_score,area_score,shape_score,total_score,rejection_codes,classification,fixed_rank,moving_rank,is_mutual_first,is_mutual_top3,fixed_status,moving_status
fixed_00001,moving_00162,1,162,Structure 1,Structure 2,1445.4070496666668,30.539272666666665,2586.743877,30.993897999999998,1141.3369178781138,0.9994594005904753,0.0033236736410993967,0.6376629029535874,0.9996099345122973,0.9998802909621872,0.5242553178068186,ERR_DIST,rejected,2,5,False,False,matched_review,matched_anchor
fixed_00002,moving_00360,2,360,Structure 1,Structure 3,1563.382804,30.539272666666673,1643.0855219999999,30.993897999999998,79.70401458384137,0.9994593751752718,0.6713128052489944,0.46234858823061203,0.9996099161691867,0.9998803043189297,0.6966915013835926,,matched_review,1,2,False,True,matched_review,matched_review
fixed_00002,moving_00361,2,361,Structure 1,Structure 3,1563.382804,30.539272666666673,1761.0428170000002,30.993897999999998,197.6605358268411,0.9994593751752718,0.37220791143320753,0.3479428827230777,0.9996099161691867,0.9998803043189297,0.5519627916204302,ERR_NOT_MUTUAL,matched_review,2,4,False,False,matched_review,matched_anchor
fixed_00002,moving_00362,2,362,Structure 1,Structure 3,1563.382804,30.539272666666673,1859.3405619999999,30.993898,295.95810717833047,2.998378125525827,0.22768537530341107,0.29087238875478494,0.20790883347023237,0.7963361747772292,0.302710601592138,,rejected,8,6,False,False,matched_review,matched_review
fixed_00002,moving_00160,2,160,Structure 1,Structure 2,1563.382804,30.539272666666673,2036.2765034999995,30.993898,472.89391803129536,4.997296926714727,0.09399914522011815,0.4047765242334696,0.0,0.48075607244803553,0.22264709155355927,ERR_AREA,rejected,11,6,False,False,matched_review,no_counterpart
fixed_00002,moving_00359,2,359,Structure 1,Structure 3,1563.382804,30.539272666666673,994.3204037222221,30.993897999999994,569.0625818783903,2.9983781509450056,0.05811607882749705,0.42552059742900483,0.2079088273549059,0.7963361857265161,0.2904882207334084,,rejected,9,3,False,False,matched_review,no_counterpart
fixed_00002,moving_00066,2,66,Structure 1,Structure 1,1563.382804,30.539272666666673,817.3844620000001,692.8873326666667,997.6063747052303,0.9994593479952664,0.006819072090286293,0.42449785244572635,0.9996098965523516,0.9998802900231629,0.45087093190039107,ERR_DIST,rejected,4,1,False,False,matched_review,no_counterpart
fixed_00002,moving_00162,2,162,Structure 1,Structure 2,1563.382804,30.539272666666673,2586.743877,30.993897999999998,1023.3611739830199,0.9994593751752718,0.005995141607094838,0.3231330527457539,0.9996099161691867,0.9998803043189297,0.4151048816892274,ERR_DIST,rejected,7,12,False,False,matched_review,matched_anchor
fixed_00002,moving_00067,2,67,Structure 1,Structure 1,1563.382804,30.539272666666673,778.065364,729.6591899999999,1051.4238633302557,0.9994593751752736,0.00521029232340724,0.37831533380543036,0.999609916169188,0.999880304318928,0.43414398281082356,ERR_DIST,rejected,6,3,False,False,matched_review,no_counterpart
fixed_00002,moving_00163,2,163,Structure 1,Structure 2,1563.382804,30.539272666666673,2665.382073,30.993898000000005,1101.9993627769159,0.9994593751752833,0.004046120274607862,0.653060671828365,0.9996099161691949,0.9998803043189233,0.5298973909017718,ERR_DIST,rejected,3,4,False,False,matched_review,matched_anchor
fixed_00002,moving_00070,2,70,Structure 1,Structure 1,1563.382804,30.539272666666673,955.0013055,958.0904258667294,1109.2696649236705,54.97026517863002,0.0039016789260699195,0.3050517853895539,0.0,0.7410886174567121,0.18224257425613954,ERR_DIST;ERR_AREA,rejected,12,4,False,False,matched_review,no_counterpart
fixed_00002,moving_00158,2,158,Structure 1,Structure 2,1563.382804,30.539272666666673,384.8743830000001,30.993897999999994,1178.508508688888,0.9994593751752733,0.0027599504744761903,0.38383871727902363,0.9996099161691877,0.9998803043189288,0.43521954737945534,ERR_DIST,rejected,5,6,False,False,matched_review,no_counterpart
fixed_00002,moving_00164,2,164,Structure 1,Structure 2,1563.382804,30.539272666666673,2802.9989169999994,30.993898000000005,1239.6161963662062,2.9983781255258157,0.0020333288897727547,0.40777671517403147,0.20790883347023503,0.7963361747772276,0.2646488995941012,ERR_DIST,rejected,10,15,False,False,matched_review,matched_review
fixed_00003,moving_00010,3,10,Structure 1,Structure 1,5036.5740826632045,149.39527470802457,5004.868411000001,30.993898000000005,122.57298079907494,0.037954154166138614,0.5417964486945577,0.5001386293709159,0.0,0.3781001449710464,0.4024872918200204,ERR_AREA,rejected,1,3,False,True,no_counterpart,matched_review
fixed_00003,moving_00011,3,11,Structure 1,Structure 1,5036.5740826632045,149.39527470802457,5103.166156000001,30.993897999999998,135.84325613606603,0.012651384722046204,0.507014193516957,0.3805020657451541,0.0,0.5097244614972927,0.36160313689146817,ERR_AREA,rejected,3,7,False,False,no_counterpart,matched_anchor
